capacidad_mochila,5000000,,
id,valor,peso
16070,110,10
16071,998,898
16072,339,239
16073,1000,900
16074,147,47
16075,827,727
16076,724,624
16077,101,1
16078,634,534
16079,150,50
16080,564,464
16081,961,861
16082,345,245
16083,837,737
16084,1044,944
16085,391,291
16086,209,109
16087,405,305
16088,676,576
16089,563,463
16090,424,324
16091,324,224
16092,266,166
16093,941,841
16094,441,341
16095,565,465
16096,671,571
16097,1042,942
16098,1037,937
16099,1074,974
16100,110,10
16101,199,99
16102,500,400
16103,412,312
16104,178,78
16105,1015,915
16106,288,188
16107,152,52
16108,123,23
16109,274,174
16110,302,202
16111,1042,942
16112,260,160
16113,808,708
16114,953,853
16115,1027,927
16116,539,439
16117,603,503
16118,597,497
16119,1037,937
16120,313,213
16121,1040,940
16122,176,76
16123,524,424
16124,928,828
16125,115,15
16126,300,200
16127,214,114
16128,439,339
16129,811,711
16130,107,7
16131,806,706
16132,413,313
16133,472,372
16134,270,170
16135,560,460
16136,705,605
16137,571,471
16138,642,542
16139,807,707
16140,623,523
16141,106,6
16142,272,172
16143,338,238
16144,806,706
16145,830,730
16146,428,328
16147,880,780
16148,279,179
16149,242,142
16150,496,396
16151,839,739
16152,468,368
16153,838,738
16154,415,315
16155,912,812
16156,666,566
16157,1020,920
16158,105,5
16159,781,681
16160,326,226
16161,1092,992
16162,152,52
16163,598,498
16164,632,532
16165,496,396
16166,208,108
16167,1095,995
16168,327,227
16169,183,83
16170,222,122
16171,184,84
16172,186,86
16173,435,335
16174,625,525
16175,1027,927
16176,922,822
16177,445,345
16178,339,239
16179,429,329
16180,827,727
16181,422,322
16182,416,316
16183,165,65
16184,1073,973
16185,518,418
16186,679,579
16187,214,114
16188,356,256
16189,1031,931
16190,732,632
16191,181,81
16192,582,482
16193,628,528
16194,876,776
16195,197,97
16196,265,165
16197,649,549
16198,430,330
16199,929,829
16200,944,844
16201,769,669
16202,129,29
16203,467,367
16204,402,302
16205,622,522
16206,1049,949
16207,360,260
16208,425,325
16209,738,638
16210,1048,948
16211,555,455
16212,845,745
16213,888,788
16214,1078,978
16215,878,778
16216,838,738
16217,272,172
16218,287,187
16219,479,379
16220,223,123
16221,253,153
16222,912,812
16223,268,168
16224,234,134
16225,647,547
16226,690,590
16227,764,664
16228,655,555
16229,915,815
16230,1083,983
16231,783,683
16232,203,103
16233,184,84
16234,1048,948
16235,102,2
16236,1012,912
16237,142,42
16238,449,349
16239,1075,975
16240,720,620
16241,363,263
16242,1085,985
16243,652,552
16244,564,464
16245,922,822
16246,927,827
16247,835,735
16248,430,330
16249,734,634
16250,780,680
16251,207,107
16252,126,26
16253,246,146
16254,710,610
16255,829,729
16256,810,710
16257,152,52
16258,923,823
16259,670,570
16260,498,398
16261,554,454
16262,1084,984
16263,650,550
16264,671,571
16265,741,641
16266,532,432
16267,526,426
16268,983,883
16269,934,834
16270,468,368
16271,839,739
16272,1065,965
16273,963,863
16274,307,207
16275,638,538
16276,1072,972
16277,164,64
16278,952,852
16279,512,412
16280,424,324
16281,590,490
16282,846,746
16283,511,411
16284,232,132
16285,1031,931
16286,653,553
16287,983,883
16288,813,713
16289,1066,966
16290,1027,927
16291,294,194
16292,1003,903
16293,731,631
16294,1078,978
16295,564,464
16296,786,686
16297,808,708
16298,328,228
16299,250,150
16300,456,356
16301,275,175
16302,992,892
16303,1089,989
16304,543,443
16305,1033,933
16306,790,690
16307,961,861
16308,840,740
16309,269,169
16310,363,263
16311,554,454
16312,221,121
16313,434,334
16314,203,103
16315,305,205
16316,1093,993
16317,222,122
16318,1079,979
16319,630,530
16320,301,201
16321,977,877
16322,200,100
16323,500,400
16324,859,759
16325,923,823
16326,273,173
16327,747,647
16328,101,1
16329,729,629
16330,911,811
16331,109,9
16332,763,663
16333,1096,996
16334,513,413
16335,305,205
16336,665,565
16337,628,528
16338,431,331
16339,834,734
16340,1038,938
16341,843,743
16342,494,394
16343,585,485
16344,193,93
16345,309,209
16346,1073,973
16347,992,892
16348,837,737
16349,708,608
16350,984,884
16351,881,781
16352,187,87
16353,572,472
16354,779,679
16355,641,541
16356,696,596
16357,608,508
16358,1089,989
16359,171,71
16360,796,696
16361,513,413
16362,651,551
16363,767,667
16364,1030,930
16365,193,93
16366,923,823
16367,326,226
16368,215,115
16369,554,454
16370,177,77
16371,963,863
16372,312,212
16373,395,295
16374,704,604
16375,1095,995
16376,377,277
16377,654,554
16378,698,598
16379,974,874
16380,630,530
16381,127,27
16382,1082,982
16383,801,701
16384,141,41
16385,376,276
16386,513,413
16387,542,442
16388,224,124
16389,452,352
16390,164,64
16391,186,86
16392,458,358
16393,204,104
16394,928,828
16395,475,375
16396,834,734
16397,948,848
16398,1081,981
16399,789,689
16400,860,760
16401,884,784
16402,551,451
16403,742,642
16404,477,377
16405,457,357
16406,149,49
16407,333,233
16408,626,526
16409,933,833
16410,820,720
16411,928,828
16412,802,702
16413,120,20
16414,357,257
16415,384,284
16416,839,739
16417,824,724
16418,348,248
16419,248,148
16420,527,427
16421,553,453
16422,980,880
16423,722,622
16424,918,818
16425,200,100
16426,421,321
16427,428,328
16428,769,669
16429,703,603
16430,293,193
16431,1019,919
16432,358,258
16433,446,346
16434,565,465
16435,631,531
16436,991,891
16437,654,554
16438,492,392
16439,693,593
16440,804,704
16441,314,214
16442,559,459
16443,1031,931
16444,626,526
16445,541,441
16446,285,185
16447,763,663
16448,527,427
16449,480,380
16450,594,494
16451,448,348
16452,523,423
16453,388,288
16454,132,32
16455,616,516
16456,531,431
16457,978,878
16458,200,100
16459,146,46
16460,818,718
16461,1069,969
16462,509,409
16463,795,695
16464,145,45
16465,206,106
16466,462,362
16467,519,419
16468,981,881
16469,613,513
16470,897,797
16471,1020,920
16472,621,521
16473,512,412
16474,611,511
16475,912,812
16476,1012,912
16477,412,312
16478,104,4
16479,117,17
16480,1025,925
16481,979,879
16482,671,571
16483,287,187
16484,922,822
16485,338,238
16486,1064,964
16487,548,448
16488,1040,940
16489,232,132
16490,742,642
16491,219,119
16492,521,421
16493,642,542
16494,126,26
16495,137,37
16496,774,674
16497,163,63
16498,305,205
16499,156,56
16500,200,100
16501,163,63
16502,1079,979
16503,673,573
16504,558,458
16505,138,38
16506,1072,972
16507,752,652
16508,907,807
16509,487,387
16510,797,697
16511,424,324
16512,432,332
16513,893,793
16514,559,459
16515,892,792
16516,216,116
16517,1052,952
16518,365,265
16519,367,267
16520,1044,944
16521,516,416
16522,332,232
16523,687,587
16524,918,818
16525,795,695
16526,152,52
16527,120,20
16528,747,647
16529,158,58
16530,400,300
16531,407,307
16532,1080,980
16533,549,449
16534,709,609
16535,130,30
16536,853,753
16537,770,670
16538,209,109
16539,217,117
16540,743,643
16541,399,299
16542,249,149
16543,659,559
16544,364,264
16545,628,528
16546,980,880
16547,577,477
16548,673,573
16549,663,563
16550,823,723
16551,681,581
16552,353,253
16553,599,499
16554,673,573
16555,826,726
16556,154,54
16557,191,91
16558,717,617
16559,315,215
16560,154,54
16561,841,741
16562,148,48
16563,1065,965
16564,224,124
16565,770,670
16566,506,406
16567,143,43
16568,453,353
16569,860,760
16570,676,576
16571,760,660
16572,261,161
16573,1018,918
16574,1095,995
16575,811,711
16576,1049,949
16577,144,44
16578,800,700
16579,1084,984
16580,982,882
16581,842,742
16582,941,841
16583,777,677
16584,520,420
16585,695,595
16586,626,526
16587,549,449
16588,444,344
16589,1038,938
16590,984,884
16591,299,199
16592,251,151
16593,581,481
16594,632,532
16595,756,656
16596,495,395
16597,667,567
16598,317,217
16599,265,165
16600,943,843
16601,108,8
16602,550,450
16603,329,229
16604,212,112
16605,568,468
16606,236,136
16607,897,797
16608,368,268
16609,226,126
16610,219,119
16611,105,5
16612,1039,939
16613,665,565
16614,758,658
16615,605,505
16616,1033,933
16617,230,130
16618,842,742
16619,825,725
16620,213,113
16621,417,317
16622,850,750
16623,985,885
16624,1019,919
16625,941,841
16626,551,451
16627,773,673
16628,654,554
16629,130,30
16630,530,430
16631,429,329
16632,694,594
16633,284,184
16634,991,891
16635,995,895
16636,1091,991
16637,196,96
16638,590,490
16639,172,72
16640,232,132
16641,443,343
16642,656,556
16643,1036,936
16644,113,13
16645,126,26
16646,515,415
16647,198,98
16648,999,899
16649,938,838
16650,118,18
16651,451,351
16652,974,874
16653,882,782
16654,209,109
16655,427,327
16656,1098,998
16657,613,513
16658,171,71
16659,958,858
16660,123,23
16661,359,259
16662,1003,903
16663,484,384
16664,800,700
16665,398,298
16666,125,25
16667,126,26
16668,669,569
16669,388,288
16670,931,831
16671,685,585
16672,636,536
16673,188,88
16674,708,608
16675,585,485
16676,249,149
16677,302,202
16678,727,627
16679,608,508
16680,177,77
16681,369,269
16682,301,201
16683,183,83
16684,1014,914
16685,1072,972
16686,963,863
16687,830,730
16688,975,875
16689,423,323
16690,890,790
16691,111,11
16692,502,402
16693,399,299
16694,426,326
16695,463,363
16696,569,469
16697,472,372
16698,493,393
16699,958,858
16700,778,678
16701,498,398
16702,503,403
16703,147,47
16704,307,207
16705,474,374
16706,682,582
16707,315,215
16708,892,792
16709,1004,904
16710,602,502
16711,1032,932
16712,388,288
16713,744,644
16714,337,237
16715,117,17
16716,484,384
16717,306,206
16718,764,664
16719,610,510
16720,980,880
16721,528,428
16722,952,852
16723,343,243
16724,1070,970
16725,335,235
16726,313,213
16727,795,695
16728,926,826
16729,677,577
16730,480,380
16731,225,125
16732,1061,961
16733,783,683
16734,155,55
16735,1069,969
16736,1044,944
16737,446,346
16738,749,649
16739,426,326
16740,1051,951
16741,571,471
16742,280,180
16743,461,361
16744,688,588
16745,801,701
16746,894,794
16747,996,896
16748,672,572
16749,944,844
16750,176,76
16751,1050,950
16752,644,544
16753,458,358
16754,1048,948
16755,429,329
16756,725,625
16757,1029,929
16758,694,594
16759,509,409
16760,549,449
16761,1022,922
16762,351,251
16763,241,141
16764,535,435
16765,448,348
16766,229,129
16767,621,521
16768,806,706
16769,338,238
16770,1035,935
16771,783,683
16772,523,423
16773,600,500
16774,354,254
16775,282,182
16776,486,386
16777,503,403
16778,310,210
16779,543,443
16780,178,78
16781,911,811
16782,783,683
16783,825,725
16784,387,287
16785,678,578
16786,775,675
16787,1098,998
16788,842,742
16789,146,46
16790,707,607
16791,576,476
16792,485,385
16793,991,891
16794,145,45
16795,869,769
16796,452,352
16797,770,670
16798,743,643
16799,520,420
16800,521,421
16801,847,747
16802,468,368
16803,1090,990
16804,334,234
16805,1038,938
16806,823,723
16807,430,330
16808,327,227
16809,102,2
16810,568,468
16811,744,644
16812,824,724
16813,212,112
16814,890,790
16815,607,507
16816,662,562
16817,366,266
16818,695,595
16819,1090,990
16820,340,240
16821,985,885
16822,440,340
16823,788,688
16824,1036,936
16825,307,207
16826,534,434
16827,735,635
16828,884,784
16829,1085,985
16830,338,238
16831,262,162
16832,179,79
16833,292,192
16834,481,381
16835,489,389
16836,816,716
16837,956,856
16838,687,587
16839,490,390
16840,159,59
16841,630,530
16842,561,461
16843,393,293
16844,930,830
16845,184,84
16846,820,720
16847,432,332
16848,683,583
16849,783,683
16850,644,544
16851,993,893
16852,543,443
16853,393,293
16854,350,250
16855,905,805
16856,795,695
16857,767,667
16858,766,666
16859,635,535
16860,829,729
16861,1052,952
16862,266,166
16863,543,443
16864,499,399
16865,690,590
16866,614,514
16867,1013,913
16868,201,101
16869,855,755
16870,178,78
16871,748,648
16872,1009,909
16873,718,618
16874,427,327
16875,398,298
16876,854,754
16877,748,648
16878,928,828
16879,467,367
16880,778,678
16881,908,808
16882,589,489
16883,733,633
16884,715,615
16885,419,319
16886,422,322
16887,594,494
16888,139,39
16889,650,550
16890,454,354
16891,348,248
16892,491,391
16893,338,238
16894,680,580
16895,501,401
16896,802,702
16897,121,21
16898,1019,919
16899,555,455
16900,734,634
16901,700,600
16902,520,420
16903,942,842
16904,189,89
16905,356,256
16906,352,252
16907,953,853
16908,129,29
16909,445,345
16910,220,120
16911,606,506
16912,1012,912
16913,167,67
16914,1036,936
16915,819,719
16916,1017,917
16917,672,572
16918,465,365
16919,168,68
16920,884,784
16921,915,815
16922,838,738
16923,573,473
16924,343,243
16925,1071,971
16926,429,329
16927,551,451
16928,188,88
16929,299,199
16930,159,59
16931,890,790
16932,455,355
16933,234,134
16934,1095,995
16935,766,666
16936,164,64
16937,104,4
16938,884,784
16939,1081,981
16940,199,99
16941,879,779
16942,211,111
16943,385,285
16944,476,376
16945,589,489
16946,483,383
16947,951,851
16948,616,516
16949,356,256
16950,614,514
16951,752,652
16952,430,330
16953,514,414
16954,101,1
16955,786,686
16956,299,199
16957,930,830
16958,426,326
16959,838,738
16960,731,631
16961,268,168
16962,1038,938
16963,845,745
16964,744,644
16965,641,541
16966,599,499
16967,389,289
16968,917,817
16969,858,758
16970,1072,972
16971,467,367
16972,1045,945
16973,502,402
16974,590,490
16975,543,443
16976,311,211
16977,1032,932
16978,169,69
16979,765,665
16980,952,852
16981,236,136
16982,775,675
16983,456,356
16984,526,426
16985,109,9
16986,430,330
16987,564,464
16988,120,20
16989,194,94
16990,168,68
16991,650,550
16992,965,865
16993,521,421
16994,602,502
16995,911,811
16996,483,383
16997,102,2
16998,793,693
16999,688,588
17000,221,121
17001,563,463
17002,322,222
17003,720,620
17004,973,873
17005,1084,984
17006,532,432
17007,770,670
17008,805,705
17009,398,298
17010,1023,923
17011,897,797
17012,288,188
17013,521,421
17014,185,85
17015,686,586
17016,164,64
17017,391,291
17018,940,840
17019,857,757
17020,710,610
17021,424,324
17022,127,27
17023,524,424
17024,854,754
17025,541,441
17026,408,308
17027,968,868
17028,881,781
17029,906,806
17030,216,116
17031,234,134
17032,1064,964
17033,511,411
17034,590,490
17035,897,797
17036,187,87
17037,285,185
17038,1055,955
17039,1029,929
17040,165,65
17041,456,356
17042,517,417
17043,493,393
17044,216,116
17045,107,7
17046,911,811
17047,513,413
17048,334,234
17049,1053,953
17050,154,54
17051,323,223
17052,1015,915
17053,401,301
17054,1042,942
17055,902,802
17056,600,500
17057,923,823
17058,165,65
17059,132,32
17060,905,805
17061,718,618
17062,774,674
17063,104,4
17064,885,785
17065,353,253
17066,995,895
17067,308,208
17068,733,633
17069,318,218
17070,889,789
17071,134,34
17072,401,301
17073,739,639
17074,171,71
17075,402,302
17076,512,412
17077,124,24
17078,877,777
17079,299,199
17080,396,296
17081,786,686
17082,426,326
17083,767,667
17084,393,293
17085,305,205
17086,405,305
17087,141,41
17088,240,140
17089,785,685
17090,640,540
17091,648,548
17092,167,67
17093,348,248
17094,542,442
17095,123,23
17096,272,172
17097,272,172
17098,641,541
17099,574,474
17100,542,442
17101,506,406
17102,956,856
17103,141,41
17104,674,574
17105,417,317
17106,799,699
17107,916,816
17108,583,483
17109,1066,966
17110,932,832
17111,404,304
17112,156,56
17113,710,610
17114,390,290
17115,759,659
17116,233,133
17117,596,496
17118,479,379
17119,761,661
17120,590,490
17121,877,777
17122,1015,915
17123,313,213
17124,420,320
17125,216,116
17126,1034,934
17127,104,4
17128,752,652
17129,781,681
17130,593,493
17131,905,805
17132,501,401
17133,141,41
17134,923,823
17135,380,280
17136,431,331
17137,145,45
17138,316,216
17139,184,84
17140,245,145
17141,681,581
17142,871,771
17143,860,760
17144,348,248
17145,706,606
17146,270,170
17147,515,415
17148,1053,953
17149,554,454
17150,1018,918
17151,149,49
17152,518,418
17153,101,1
17154,236,136
17155,977,877
17156,994,894
17157,618,518
17158,687,587
17159,1063,963
17160,711,611
17161,891,791
17162,252,152
17163,201,101
17164,961,861
17165,540,440
17166,147,47
17167,445,345
17168,681,581
17169,358,258
17170,806,706
17171,147,47
17172,599,499
17173,397,297
17174,130,30
17175,1000,900
17176,577,477
17177,250,150
17178,768,668
17179,810,710
17180,971,871
17181,366,266
17182,346,246
17183,683,583
17184,174,74
17185,334,234
17186,969,869
17187,108,8
17188,896,796
17189,759,659
17190,890,790
17191,146,46
17192,207,107
17193,320,220
17194,995,895
17195,733,633
17196,164,64
17197,657,557
17198,676,576
17199,527,427
17200,511,411
17201,632,532
17202,587,487
17203,878,778
17204,1020,920
17205,530,430
17206,1023,923
17207,224,124
17208,917,817
17209,559,459
17210,831,731
17211,898,798
17212,951,851
17213,230,130
17214,466,366
17215,573,473
17216,436,336
17217,455,355
17218,305,205
17219,109,9
17220,344,244
17221,601,501
17222,379,279
17223,348,248
17224,981,881
17225,463,363
17226,924,824
17227,467,367
17228,256,156
17229,342,242
17230,297,197
17231,227,127
17232,639,539
17233,329,229
17234,558,458
17235,1068,968
17236,419,319
17237,739,639
17238,751,651
17239,967,867
17240,992,892
17241,721,621
17242,105,5
17243,978,878
17244,382,282
17245,1055,955
17246,246,146
17247,482,382
17248,937,837
17249,130,30
17250,731,631
17251,365,265
17252,493,393
17253,497,397
17254,654,554
17255,320,220
17256,169,69
17257,1077,977
17258,399,299
17259,597,497
17260,130,30
17261,757,657
17262,1042,942
17263,235,135
17264,182,82
17265,501,401
17266,945,845
17267,300,200
17268,762,662
17269,1091,991
17270,390,290
17271,371,271
17272,1075,975
17273,646,546
17274,858,758
17275,813,713
17276,188,88
17277,308,208
17278,686,586
17279,278,178
17280,347,247
17281,1040,940
17282,603,503
17283,571,471
17284,725,625
17285,305,205
17286,737,637
17287,305,205
17288,509,409
17289,316,216
17290,131,31
17291,375,275
17292,539,439
17293,362,262
17294,322,222
17295,800,700
17296,215,115
17297,730,630
17298,743,643
17299,448,348
17300,542,442
17301,1065,965
17302,1041,941
17303,354,254
17304,567,467
17305,1002,902
17306,196,96
17307,107,7
17308,459,359
17309,983,883
17310,835,735
17311,359,259
17312,173,73
17313,672,572
17314,348,248
17315,419,319
17316,303,203
17317,930,830
17318,529,429
17319,183,83
17320,347,247
17321,784,684
17322,730,630
17323,208,108
17324,430,330
17325,1007,907
17326,452,352
17327,140,40
17328,854,754
17329,823,723
17330,525,425
17331,504,404
17332,892,792
17333,748,648
17334,1084,984
17335,1024,924
17336,843,743
17337,286,186
17338,901,801
17339,751,651
17340,881,781
17341,523,423
17342,776,676
17343,772,672
17344,827,727
17345,939,839
17346,1059,959
17347,586,486
17348,962,862
17349,664,564
17350,716,616
17351,115,15
17352,598,498
17353,823,723
17354,706,606
17355,553,453
17356,612,512
17357,880,780
17358,891,791
17359,766,666
17360,569,469
17361,284,184
17362,931,831
17363,1069,969
17364,161,61
17365,964,864
17366,757,657
17367,234,134
17368,340,240
17369,500,400
17370,1041,941
17371,1015,915
17372,400,300
17373,493,393
17374,731,631
17375,497,397
17376,530,430
17377,769,669
17378,622,522
17379,696,596
17380,143,43
17381,192,92
17382,936,836
17383,104,4
17384,921,821
17385,594,494
17386,442,342
17387,997,897
17388,166,66
17389,1074,974
17390,668,568
17391,984,884
17392,641,541
17393,513,413
17394,224,124
17395,119,19
17396,112,12
17397,655,555
17398,265,165
17399,759,659
17400,839,739
17401,779,679
17402,787,687
17403,994,894
17404,885,785
17405,825,725
17406,554,454
17407,573,473
17408,372,272
17409,851,751
17410,1076,976
17411,674,574
17412,1076,976
17413,113,13
17414,522,422
17415,472,372
17416,1086,986
17417,991,891
17418,462,362
17419,495,395
17420,1091,991
17421,343,243
17422,1025,925
17423,297,197
17424,959,859
17425,219,119
17426,707,607
17427,649,549
17428,785,685
17429,558,458
17430,602,502
17431,400,300
17432,598,498
17433,926,826
17434,295,195
17435,122,22
17436,509,409
17437,619,519
17438,669,569
17439,771,671
17440,244,144
17441,785,685
17442,299,199
17443,486,386
17444,312,212
17445,696,596
17446,316,216
17447,408,308
17448,667,567
17449,527,427
17450,744,644
17451,1082,982
17452,516,416
17453,724,624
17454,795,695
17455,465,365
17456,712,612
17457,742,642
17458,177,77
17459,158,58
17460,1001,901
17461,883,783
17462,926,826
17463,768,668
17464,699,599
17465,616,516
17466,592,492
17467,1092,992
17468,398,298
17469,256,156
17470,1059,959
17471,389,289
17472,469,369
17473,461,361
17474,252,152
17475,344,244
17476,1090,990
17477,191,91
17478,1073,973
17479,1022,922
17480,441,341
17481,973,873
17482,355,255
17483,904,804
17484,201,101
17485,872,772
17486,744,644
17487,1038,938
17488,203,103
17489,958,858
17490,364,264
17491,424,324
17492,461,361
17493,167,67
17494,317,217
17495,158,58
17496,870,770
17497,902,802
17498,207,107
17499,766,666
17500,926,826
17501,505,405
17502,228,128
17503,103,3
17504,1077,977
17505,133,33
17506,965,865
17507,1076,976
17508,933,833
17509,211,111
17510,267,167
17511,1081,981
17512,976,876
17513,274,174
17514,1021,921
17515,863,763
17516,930,830
17517,286,186
17518,598,498
17519,666,566
17520,837,737
17521,384,284
17522,646,546
17523,470,370
17524,248,148
17525,208,108
17526,534,434
17527,318,218
17528,856,756
17529,726,626
17530,483,383
17531,173,73
17532,170,70
17533,903,803
17534,653,553
17535,1085,985
17536,1011,911
17537,948,848
17538,1026,926
17539,123,23
17540,766,666
17541,302,202
17542,601,501
17543,726,626
17544,1014,914
17545,250,150
17546,745,645
17547,290,190
17548,528,428
17549,269,169
17550,876,776
17551,443,343
17552,814,714
17553,512,412
17554,738,638
17555,813,713
17556,276,176
17557,869,769
17558,581,481
17559,162,62
17560,290,190
17561,378,278
17562,650,550
17563,665,565
17564,806,706
17565,464,364
17566,256,156
17567,336,236
17568,1078,978
17569,998,898
17570,204,104
17571,598,498
17572,745,645
17573,720,620
17574,509,409
17575,276,176
17576,903,803
17577,303,203
17578,602,502
17579,787,687
17580,241,141
17581,1074,974
17582,513,413
17583,258,158
17584,826,726
17585,122,22
17586,605,505
17587,723,623
17588,1028,928
17589,153,53
17590,434,334
17591,1013,913
17592,623,523
17593,987,887
17594,121,21
17595,167,67
17596,510,410
17597,548,448
17598,1056,956
17599,195,95
17600,573,473
17601,1020,920
17602,759,659
17603,196,96
17604,428,328
17605,919,819
17606,276,176
17607,537,437
17608,674,574
17609,666,566
17610,471,371
17611,178,78
17612,478,378
17613,583,483
17614,554,454
17615,869,769
17616,429,329
17617,405,305
17618,466,366
17619,1000,900
17620,426,326
17621,1004,904
17622,513,413
17623,861,761
17624,425,325
17625,230,130
17626,1078,978
17627,102,2
17628,1034,934
17629,1050,950
17630,533,433
17631,654,554
17632,637,537
17633,889,789
17634,403,303
17635,302,202
17636,420,320
17637,1027,927
17638,1016,916
17639,344,244
17640,791,691
17641,372,272
17642,661,561
17643,399,299
17644,333,233
17645,977,877
17646,182,82
17647,999,899
17648,704,604
17649,394,294
17650,617,517
17651,496,396
17652,583,483
17653,1081,981
17654,272,172
17655,447,347
17656,647,547
17657,219,119
17658,316,216
17659,824,724
17660,539,439
17661,654,554
17662,907,807
17663,304,204
17664,322,222
17665,1076,976
17666,337,237
17667,197,97
17668,844,744
17669,353,253
17670,349,249
17671,198,98
17672,615,515
17673,968,868
17674,149,49
17675,476,376
17676,172,72
17677,410,310
17678,237,137
17679,508,408
17680,260,160
17681,342,242
17682,859,759
17683,722,622
17684,591,491
17685,469,369
17686,741,641
17687,381,281
17688,548,448
17689,865,765
17690,187,87
17691,410,310
17692,322,222
17693,810,710
17694,984,884
17695,947,847
17696,193,93
17697,877,777
17698,760,660
17699,311,211
17700,986,886
17701,105,5
17702,210,110
17703,1011,911
17704,763,663
17705,454,354
17706,792,692
17707,218,118
17708,1043,943
17709,437,337
17710,577,477
17711,573,473
17712,786,686
17713,137,37
17714,891,791
17715,1027,927
17716,845,745
17717,771,671
17718,490,390
17719,213,113
17720,436,336
17721,187,87
17722,709,609
17723,589,489
17724,501,401
17725,985,885
17726,691,591
17727,504,404
17728,460,360
17729,485,385
17730,340,240
17731,574,474
17732,900,800
17733,1010,910
17734,926,826
17735,494,394
17736,504,404
17737,283,183
17738,263,163
17739,277,177
17740,984,884
17741,1041,941
17742,858,758
17743,677,577
17744,900,800
17745,668,568
17746,287,187
17747,785,685
17748,326,226
17749,1021,921
17750,594,494
17751,748,648
17752,1002,902
17753,234,134
17754,961,861
17755,663,563
17756,1056,956
17757,367,267
17758,828,728
17759,462,362
17760,876,776
17761,1028,928
17762,102,2
17763,210,110
17764,793,693
17765,660,560
17766,206,106
17767,290,190
17768,177,77
17769,777,677
17770,787,687
17771,364,264
17772,352,252
17773,151,51
17774,250,150
17775,688,588
17776,683,583
17777,308,208
17778,646,546
17779,116,16
17780,826,726
17781,1043,943
17782,469,369
17783,607,507
17784,339,239
17785,1069,969
17786,603,503
17787,925,825
17788,286,186
17789,188,88
17790,1009,909
17791,652,552
17792,425,325
17793,802,702
17794,212,112
17795,232,132
17796,132,32
17797,579,479
17798,604,504
17799,1071,971
17800,116,16
17801,310,210
17802,106,6
17803,511,411
17804,961,861
17805,699,599
17806,249,149
17807,584,484
17808,622,522
17809,366,266
17810,677,577
17811,652,552
17812,664,564
17813,297,197
17814,735,635
17815,495,395
17816,199,99
17817,358,258
17818,162,62
17819,649,549
17820,919,819
17821,520,420
17822,803,703
17823,138,38
17824,651,551
17825,577,477
17826,591,491
17827,988,888
17828,929,829
17829,198,98
17830,970,870
17831,180,80
17832,400,300
17833,791,691
17834,524,424
17835,196,96
17836,372,272
17837,872,772
17838,314,214
17839,231,131
17840,1011,911
17841,955,855
17842,471,371
17843,478,378
17844,153,53
17845,456,356
17846,1050,950
17847,823,723
17848,1040,940
17849,494,394
17850,208,108
17851,285,185
17852,733,633
17853,862,762
17854,199,99
17855,850,750
17856,883,783
17857,978,878
17858,269,169
17859,964,864
17860,298,198
17861,602,502
17862,649,549
17863,340,240
17864,987,887
17865,981,881
17866,646,546
17867,219,119
17868,570,470
17869,664,564
17870,560,460
17871,879,779
17872,738,638
17873,739,639
17874,218,118
17875,1094,994
17876,1004,904
17877,199,99
17878,358,258
17879,450,350
17880,864,764
17881,952,852
17882,892,792
17883,121,21
17884,223,123
17885,783,683
17886,931,831
17887,1025,925
17888,306,206
17889,611,511
17890,175,75
17891,847,747
17892,641,541
17893,243,143
17894,553,453
17895,218,118
17896,407,307
17897,462,362
17898,923,823
17899,534,434
17900,480,380
17901,385,285
17902,123,23
17903,1059,959
17904,807,707
17905,318,218
17906,138,38
17907,920,820
17908,833,733
17909,617,517
17910,537,437
17911,738,638
17912,354,254
17913,682,582
17914,656,556
17915,428,328
17916,917,817
17917,681,581
17918,389,289
17919,421,321
17920,207,107
17921,179,79
17922,158,58
17923,255,155
17924,442,342
17925,609,509
17926,801,701
17927,596,496
17928,933,833
17929,360,260
17930,313,213
17931,794,694
17932,687,587
17933,322,222
17934,137,37
17935,1014,914
17936,323,223
17937,917,817
17938,638,538
17939,1041,941
17940,418,318
17941,543,443
17942,732,632
17943,696,596
17944,520,420
17945,585,485
17946,961,861
17947,530,430
17948,388,288
17949,666,566
17950,131,31
17951,721,621
17952,800,700
17953,142,42
17954,621,521
17955,911,811
17956,1095,995
17957,690,590
17958,528,428
17959,233,133
17960,635,535
17961,445,345
17962,422,322
17963,984,884
17964,865,765
17965,430,330
17966,238,138
17967,969,869
17968,285,185
17969,414,314
17970,642,542
17971,107,7
17972,687,587
17973,434,334
17974,732,632
17975,1007,907
17976,842,742
17977,774,674
17978,1043,943
17979,433,333
17980,753,653
17981,1033,933
17982,484,384
17983,652,552
17984,962,862
17985,629,529
17986,760,660
17987,760,660
17988,406,306
17989,423,323
17990,978,878
17991,832,732
17992,568,468
17993,785,685
17994,427,327
17995,149,49
17996,749,649
17997,265,165
17998,609,509
17999,374,274
18000,514,414
18001,897,797
18002,767,667
18003,721,621
18004,222,122
18005,475,375
18006,926,826
18007,517,417
18008,140,40
18009,979,879
18010,570,470
18011,425,325
18012,1065,965
18013,447,347
18014,991,891
18015,672,572
18016,441,341
18017,1013,913
18018,952,852
18019,723,623
18020,228,128
18021,293,193
18022,461,361
18023,630,530
18024,290,190
18025,310,210
18026,954,854
18027,479,379
18028,641,541
18029,226,126
18030,1083,983
18031,381,281
18032,576,476
18033,1056,956
18034,286,186
18035,319,219
18036,213,113
