capacidad_mochila,2500000,,
id,valor,peso
6043,274,174
6044,760,660
6045,680,580
6046,883,783
6047,733,633
6048,650,550
6049,1023,923
6050,877,777
6051,441,341
6052,689,589
6053,659,559
6054,928,828
6055,144,44
6056,577,477
6057,519,419
6058,806,706
6059,720,620
6060,217,117
6061,822,722
6062,1057,957
6063,222,122
6064,1071,971
6065,786,686
6066,300,200
6067,131,31
6068,899,799
6069,556,456
6070,1005,905
6071,505,405
6072,1070,970
6073,160,60
6074,606,506
6075,705,605
6076,191,91
6077,142,42
6078,910,810
6079,664,564
6080,1087,987
6081,188,88
6082,274,174
6083,190,90
6084,417,317
6085,374,274
6086,636,536
6087,535,435
6088,288,188
6089,939,839
6090,918,818
6091,221,121
6092,417,317
6093,500,400
6094,245,145
6095,870,770
6096,490,390
6097,1091,991
6098,591,491
6099,779,679
6100,179,79
6101,520,420
6102,1029,929
6103,663,563
6104,414,314
6105,864,764
6106,365,265
6107,1100,1000
6108,1037,937
6109,546,446
6110,902,802
6111,819,719
6112,201,101
6113,441,341
6114,423,323
6115,786,686
6116,385,285
6117,111,11
6118,287,187
6119,1068,968
6120,333,233
6121,584,484
6122,930,830
6123,917,817
6124,1060,960
6125,765,665
6126,1033,933
6127,805,705
6128,604,504
6129,671,571
6130,610,510
6131,109,9
6132,555,455
6133,634,534
6134,398,298
6135,236,136
6136,988,888
6137,969,869
6138,158,58
6139,792,692
6140,436,336
6141,972,872
6142,560,460
6143,1087,987
6144,874,774
6145,737,637
6146,230,130
6147,625,525
6148,992,892
6149,744,644
6150,506,406
6151,788,688
6152,865,765
6153,571,471
6154,663,563
6155,1008,908
6156,1005,905
6157,192,92
6158,757,657
6159,365,265
6160,1030,930
6161,1019,919
6162,785,685
6163,781,681
6164,368,268
6165,714,614
6166,904,804
6167,245,145
6168,161,61
6169,451,351
6170,341,241
6171,392,292
6172,276,176
6173,832,732
6174,453,353
6175,709,609
6176,1003,903
6177,152,52
6178,836,736
6179,666,566
6180,994,894
6181,590,490
6182,363,263
6183,289,189
6184,1030,930
6185,1026,926
6186,868,768
6187,363,263
6188,640,540
6189,694,594
6190,399,299
6191,373,273
6192,541,441
6193,668,568
6194,689,589
6195,339,239
6196,122,22
6197,276,176
6198,657,557
6199,709,609
6200,184,84
6201,746,646
6202,837,737
6203,651,551
6204,780,680
6205,658,558
6206,621,521
6207,667,567
6208,574,474
6209,477,377
6210,334,234
6211,429,329
6212,884,784
6213,683,583
6214,274,174
6215,124,24
6216,750,650
6217,844,744
6218,836,736
6219,500,400
6220,195,95
6221,729,629
6222,965,865
6223,872,772
6224,105,5
6225,781,681
6226,459,359
6227,191,91
6228,329,229
6229,661,561
6230,310,210
6231,503,403
6232,270,170
6233,657,557
6234,393,293
6235,592,492
6236,270,170
6237,762,662
6238,358,258
6239,620,520
6240,929,829
6241,417,317
6242,472,372
6243,497,397
6244,1094,994
6245,274,174
6246,825,725
6247,994,894
6248,646,546
6249,705,605
6250,650,550
6251,758,658
6252,323,223
6253,980,880
6254,650,550
6255,615,515
6256,799,699
6257,901,801
6258,585,485
6259,580,480
6260,119,19
6261,359,259
6262,1096,996
6263,1014,914
6264,1071,971
6265,493,393
6266,897,797
6267,708,608
6268,155,55
6269,975,875
6270,251,151
6271,627,527
6272,586,486
6273,165,65
6274,748,648
6275,678,578
6276,392,292
6277,540,440
6278,857,757
6279,339,239
6280,507,407
6281,451,351
6282,193,93
6283,824,724
6284,523,423
6285,1062,962
6286,159,59
6287,456,356
6288,889,789
6289,617,517
6290,985,885
6291,430,330
6292,523,423
6293,149,49
6294,390,290
6295,511,411
6296,190,90
6297,1037,937
6298,716,616
6299,1034,934
6300,927,827
6301,525,425
6302,619,519
6303,855,755
6304,165,65
6305,461,361
6306,976,876
6307,649,549
6308,519,419
6309,571,471
6310,101,1
6311,540,440
6312,132,32
6313,916,816
6314,145,45
6315,1097,997
6316,526,426
6317,1021,921
6318,554,454
6319,745,645
6320,1004,904
6321,648,548
6322,825,725
6323,208,108
6324,749,649
6325,439,339
6326,209,109
6327,408,308
6328,499,399
6329,880,780
6330,1090,990
6331,189,89
6332,1066,966
6333,143,43
6334,166,66
6335,741,641
6336,1029,929
6337,334,234
6338,1055,955
6339,354,254
6340,536,436
6341,340,240
6342,1077,977
6343,941,841
6344,534,434
6345,286,186
6346,1074,974
6347,1040,940
6348,173,73
6349,801,701
6350,219,119
6351,139,39
6352,965,865
6353,646,546
6354,755,655
6355,107,7
6356,361,261
6357,1046,946
6358,353,253
6359,265,165
6360,276,176
6361,686,586
6362,987,887
6363,644,544
6364,805,705
6365,798,698
6366,1053,953
6367,874,774
6368,504,404
6369,926,826
6370,407,307
6371,895,795
6372,205,105
6373,828,728
6374,399,299
6375,500,400
6376,919,819
6377,566,466
6378,617,517
6379,445,345
6380,1042,942
6381,231,131
6382,909,809
6383,808,708
6384,539,439
6385,658,558
6386,379,279
6387,500,400
6388,990,890
6389,1084,984
6390,718,618
6391,1070,970
6392,127,27
6393,208,108
6394,472,372
6395,537,437
6396,148,48
6397,182,82
6398,646,546
6399,127,27
6400,694,594
6401,837,737
6402,177,77
6403,953,853
6404,193,93
6405,1083,983
6406,261,161
6407,974,874
6408,811,711
6409,254,154
6410,469,369
6411,985,885
6412,806,706
6413,198,98
6414,974,874
6415,895,795
6416,933,833
6417,683,583
6418,216,116
6419,138,38
6420,483,383
6421,697,597
6422,318,218
6423,164,64
6424,879,779
6425,919,819
6426,238,138
6427,583,483
6428,205,105
6429,1087,987
6430,606,506
6431,696,596
6432,603,503
6433,833,733
6434,671,571
6435,522,422
6436,470,370
6437,311,211
6438,321,221
6439,873,773
6440,470,370
6441,840,740
6442,610,510
6443,291,191
6444,1054,954
6445,328,228
6446,566,466
6447,448,348
6448,764,664
6449,251,151
6450,306,206
6451,1001,901
6452,185,85
6453,205,105
6454,251,151
6455,1088,988
6456,737,637
6457,321,221
6458,531,431
6459,156,56
6460,983,883
6461,958,858
6462,565,465
6463,841,741
6464,212,112
6465,162,62
6466,820,720
6467,856,756
6468,466,366
6469,936,836
6470,703,603
6471,666,566
6472,509,409
6473,919,819
6474,637,537
6475,696,596
6476,316,216
6477,562,462
6478,607,507
6479,522,422
6480,669,569
6481,796,696
6482,905,805
6483,725,625
6484,742,642
6485,658,558
6486,690,590
6487,104,4
6488,820,720
6489,191,91
6490,647,547
6491,692,592
6492,680,580
6493,790,690
6494,567,467
6495,223,123
6496,241,141
6497,387,287
6498,608,508
6499,427,327
6500,337,237
6501,466,366
6502,728,628
6503,594,494
6504,858,758
6505,788,688
6506,625,525
6507,800,700
6508,876,776
6509,324,224
6510,411,311
6511,910,810
6512,137,37
6513,704,604
6514,527,427
6515,848,748
6516,661,561
6517,374,274
6518,955,855
6519,830,730
6520,812,712
6521,815,715
6522,327,227
6523,206,106
6524,472,372
6525,668,568
6526,327,227
6527,423,323
6528,274,174
6529,617,517
6530,1058,958
6531,753,653
6532,871,771
6533,181,81
6534,678,578
6535,241,141
6536,551,451
6537,186,86
6538,242,142
6539,1061,961
6540,681,581
6541,134,34
6542,346,246
6543,609,509
6544,826,726
6545,668,568
6546,800,700
6547,136,36
6548,226,126
6549,602,502
6550,679,579
6551,800,700
6552,983,883
6553,861,761
6554,354,254
6555,325,225
6556,655,555
6557,910,810
6558,861,761
6559,685,585
6560,849,749
6561,338,238
6562,595,495
6563,403,303
6564,239,139
6565,155,55
6566,955,855
6567,529,429
6568,683,583
6569,396,296
6570,970,870
6571,434,334
6572,638,538
6573,873,773
6574,515,415
6575,164,64
6576,231,131
6577,181,81
6578,117,17
6579,800,700
6580,874,774
6581,378,278
6582,683,583
6583,266,166
6584,441,341
6585,847,747
6586,237,137
6587,853,753
6588,382,282
6589,447,347
6590,817,717
6591,723,623
6592,1058,958
6593,1074,974
6594,167,67
6595,770,670
6596,1097,997
6597,533,433
6598,385,285
6599,1038,938
6600,790,690
6601,497,397
6602,404,304
6603,989,889
6604,590,490
6605,883,783
6606,824,724
6607,834,734
6608,126,26
6609,392,292
6610,949,849
6611,729,629
6612,150,50
6613,523,423
6614,627,527
6615,770,670
6616,154,54
6617,812,712
6618,368,268
6619,1056,956
6620,881,781
6621,382,282
6622,1092,992
6623,391,291
6624,182,82
6625,190,90
6626,341,241
6627,966,866
6628,633,533
6629,475,375
6630,748,648
6631,669,569
6632,1087,987
6633,395,295
6634,1073,973
6635,257,157
6636,549,449
6637,960,860
6638,398,298
6639,756,656
6640,522,422
6641,691,591
6642,349,249
6643,1085,985
6644,617,517
6645,1086,986
6646,491,391
6647,185,85
6648,691,591
6649,597,497
6650,776,676
6651,323,223
6652,594,494
6653,618,518
6654,536,436
6655,476,376
6656,314,214
6657,925,825
6658,386,286
6659,995,895
6660,625,525
6661,1061,961
6662,852,752
6663,922,822
6664,354,254
6665,1055,955
6666,489,389
6667,833,733
6668,104,4
6669,748,648
6670,622,522
6671,780,680
6672,299,199
6673,940,840
6674,575,475
6675,1088,988
6676,514,414
6677,582,482
6678,243,143
6679,258,158
6680,672,572
6681,455,355
6682,514,414
6683,619,519
6684,707,607
6685,449,349
6686,967,867
6687,1022,922
6688,1078,978
6689,510,410
6690,112,12
6691,1015,915
6692,649,549
6693,839,739
6694,408,308
6695,283,183
6696,852,752
6697,557,457
6698,174,74
6699,677,577
6700,461,361
6701,239,139
6702,1051,951
6703,268,168
6704,830,730
6705,845,745
6706,1061,961
6707,327,227
6708,938,838
6709,752,652
6710,360,260
6711,1004,904
6712,688,588
6713,1095,995
6714,181,81
6715,1034,934
6716,362,262
6717,103,3
6718,287,187
6719,539,439
6720,565,465
6721,371,271
6722,302,202
6723,781,681
6724,893,793
6725,871,771
6726,629,529
6727,500,400
6728,147,47
6729,295,195
6730,538,438
6731,413,313
6732,967,867
6733,286,186
6734,156,56
6735,962,862
6736,232,132
6737,552,452
6738,201,101
6739,712,612
6740,1076,976
6741,677,577
6742,785,685
6743,394,294
6744,224,124
6745,551,451
6746,730,630
6747,216,116
6748,1024,924
6749,382,282
6750,176,76
6751,254,154
6752,763,663
6753,271,171
6754,531,431
6755,593,493
6756,288,188
6757,184,84
6758,114,14
6759,734,634
6760,1054,954
6761,276,176
6762,613,513
6763,240,140
6764,855,755
6765,578,478
6766,921,821
6767,717,617
6768,743,643
6769,662,562
6770,371,271
6771,721,621
6772,985,885
6773,659,559
6774,886,786
6775,447,347
6776,429,329
6777,713,613
6778,639,539
6779,648,548
6780,852,752
6781,1011,911
6782,846,746
6783,804,704
6784,1039,939
6785,930,830
6786,695,595
6787,313,213
6788,720,620
6789,273,173
6790,763,663
6791,107,7
6792,221,121
6793,639,539
6794,1056,956
6795,220,120
6796,106,6
6797,277,177
6798,1060,960
6799,441,341
6800,540,440
6801,304,204
6802,1076,976
6803,603,503
6804,896,796
6805,291,191
6806,132,32
6807,475,375
6808,548,448
6809,175,75
6810,968,868
6811,714,614
6812,525,425
6813,192,92
6814,850,750
6815,184,84
6816,550,450
6817,718,618
6818,1031,931
6819,211,111
6820,363,263
6821,561,461
6822,490,390
6823,652,552
6824,680,580
6825,592,492
6826,468,368
6827,596,496
6828,279,179
6829,1000,900
6830,471,371
6831,783,683
6832,972,872
6833,159,59
6834,994,894
6835,644,544
6836,454,354
6837,209,109
6838,406,306
6839,742,642
6840,769,669
6841,531,431
6842,523,423
6843,775,675
6844,269,169
6845,231,131
6846,785,685
6847,242,142
6848,768,668
6849,886,786
6850,847,747
6851,899,799
6852,207,107
6853,672,572
6854,332,232
6855,599,499
6856,597,497
6857,728,628
6858,700,600
6859,293,193
6860,122,22
6861,145,45
6862,514,414
6863,1012,912
6864,775,675
6865,460,360
6866,648,548
6867,1034,934
6868,1057,957
6869,375,275
6870,481,381
6871,665,565
6872,588,488
6873,1026,926
6874,1055,955
6875,104,4
6876,1047,947
6877,476,376
6878,1054,954
6879,925,825
6880,470,370
6881,402,302
6882,116,16
6883,747,647
6884,847,747
6885,1004,904
6886,936,836
6887,424,324
6888,138,38
6889,938,838
6890,688,588
6891,499,399
6892,191,91
6893,1059,959
6894,447,347
6895,374,274
6896,406,306
6897,663,563
6898,969,869
6899,684,584
6900,487,387
6901,430,330
6902,1025,925
6903,138,38
6904,320,220
6905,594,494
6906,557,457
6907,247,147
6908,643,543
6909,993,893
6910,535,435
6911,275,175
6912,190,90
6913,208,108
6914,745,645
6915,382,282
6916,107,7
6917,870,770
6918,1035,935
6919,381,281
6920,518,418
6921,101,1
6922,704,604
6923,415,315
6924,614,514
6925,876,776
6926,323,223
6927,979,879
6928,651,551
6929,292,192
6930,759,659
6931,590,490
6932,1040,940
6933,150,50
6934,302,202
6935,1096,996
6936,845,745
6937,555,455
6938,216,116
6939,415,315
6940,842,742
6941,527,427
6942,950,850
6943,858,758
6944,448,348
6945,1089,989
6946,701,601
6947,678,578
6948,1050,950
6949,1028,928
6950,369,269
6951,1046,946
6952,1071,971
6953,579,479
6954,477,377
6955,901,801
6956,686,586
6957,584,484
6958,198,98
6959,1083,983
6960,943,843
6961,1092,992
6962,393,293
6963,130,30
6964,150,50
6965,572,472
6966,426,326
6967,716,616
6968,1020,920
6969,287,187
6970,459,359
6971,232,132
6972,214,114
6973,959,859
6974,161,61
6975,169,69
6976,1034,934
6977,378,278
6978,395,295
6979,400,300
6980,856,756
6981,495,395
6982,654,554
6983,693,593
6984,1008,908
6985,127,27
6986,501,401
6987,485,385
6988,890,790
6989,585,485
6990,582,482
6991,260,160
6992,341,241
6993,754,654
6994,649,549
6995,961,861
6996,1071,971
6997,900,800
6998,419,319
6999,645,545
7000,128,28
7001,947,847
7002,735,635
7003,240,140
7004,165,65
7005,669,569
7006,829,729
7007,1087,987
7008,932,832
7009,345,245
7010,654,554
7011,311,211
7012,391,291
7013,144,44
7014,658,558
7015,827,727
7016,720,620
7017,645,545
7018,468,368
7019,474,374
7020,348,248
7021,333,233
7022,1021,921
7023,196,96
7024,171,71
7025,557,457
7026,574,474
7027,319,219
7028,394,294
7029,855,755
7030,503,403
7031,209,109
7032,515,415
7033,366,266
7034,673,573
7035,849,749
7036,810,710
7037,859,759
7038,655,555
7039,628,528
7040,859,759
7041,1061,961
7042,471,371
7043,272,172
7044,1038,938
7045,580,480
7046,1045,945
7047,694,594
7048,992,892
7049,355,255
7050,876,776
7051,978,878
7052,1072,972
7053,1039,939
7054,854,754
7055,344,244
7056,775,675
7057,648,548
7058,916,816
7059,622,522
7060,395,295
7061,168,68
7062,243,143
7063,468,368
7064,746,646
7065,419,319
7066,1073,973
7067,552,452
7068,168,68
7069,561,461
7070,402,302
7071,670,570
7072,1008,908
7073,963,863
7074,890,790
7075,644,544
7076,1032,932
7077,474,374
7078,475,375
7079,252,152
7080,818,718
7081,712,612
7082,872,772
7083,685,585
7084,600,500
7085,319,219
7086,628,528
7087,733,633
7088,197,97
7089,222,122
7090,603,503
7091,274,174
7092,553,453
7093,1044,944
7094,790,690
7095,1058,958
7096,147,47
7097,807,707
7098,563,463
7099,379,279
7100,381,281
7101,841,741
7102,850,750
7103,623,523
7104,244,144
7105,221,121
7106,1045,945
7107,707,607
7108,953,853
7109,976,876
7110,478,378
7111,578,478
7112,426,326
7113,656,556
7114,955,855
7115,140,40
7116,610,510
7117,1057,957
7118,974,874
7119,676,576
7120,231,131
7121,622,522
7122,338,238
7123,859,759
7124,1094,994
7125,1001,901
7126,561,461
7127,677,577
7128,1064,964
7129,1000,900
7130,359,259
7131,531,431
7132,805,705
7133,1004,904
7134,856,756
7135,630,530
7136,301,201
7137,1081,981
7138,564,464
7139,535,435
7140,831,731
7141,133,33
7142,648,548
7143,104,4
7144,992,892
7145,975,875
7146,746,646
7147,546,446
7148,658,558
7149,809,709
7150,1068,968
7151,1083,983
7152,904,804
7153,629,529
7154,742,642
7155,458,358
7156,450,350
7157,1047,947
7158,716,616
7159,432,332
7160,517,417
7161,868,768
7162,1090,990
7163,523,423
7164,824,724
7165,356,256
7166,451,351
7167,925,825
7168,625,525
7169,515,415
7170,493,393
7171,855,755
7172,256,156
7173,641,541
7174,170,70
7175,252,152
7176,570,470
7177,483,383
7178,382,282
7179,526,426
7180,575,475
7181,901,801
7182,431,331
7183,487,387
7184,798,698
7185,799,699
7186,766,666
7187,989,889
7188,348,248
7189,680,580
7190,109,9
7191,675,575
7192,831,731
7193,849,749
7194,974,874
7195,342,242
7196,845,745
7197,683,583
7198,402,302
7199,465,365
7200,963,863
7201,941,841
7202,317,217
7203,442,342
7204,451,351
7205,166,66
7206,987,887
7207,198,98
7208,154,54
7209,689,589
7210,253,153
7211,1077,977
7212,569,469
7213,177,77
7214,955,855
7215,317,217
7216,539,439
7217,235,135
7218,624,524
7219,686,586
7220,774,674
7221,106,6
7222,450,350
7223,388,288
7224,725,625
7225,605,505
7226,857,757
7227,422,322
7228,843,743
7229,482,382
7230,343,243
7231,376,276
7232,334,234
7233,897,797
7234,649,549
7235,935,835
7236,638,538
7237,294,194
7238,788,688
7239,719,619
7240,508,408
7241,629,529
7242,214,114
7243,447,347
7244,375,275
7245,445,345
7246,654,554
7247,799,699
7248,121,21
7249,206,106
7250,882,782
7251,374,274
7252,944,844
7253,470,370
7254,737,637
7255,650,550
7256,1080,980
7257,235,135
7258,1086,986
7259,634,534
7260,582,482
7261,311,211
7262,738,638
7263,1051,951
7264,485,385
7265,697,597
7266,851,751
7267,156,56
7268,552,452
7269,637,537
7270,1057,957
7271,724,624
7272,931,831
7273,1055,955
7274,636,536
7275,1013,913
7276,127,27
7277,633,533
7278,1007,907
7279,702,602
7280,155,55
7281,933,833
7282,750,650
7283,872,772
7284,149,49
7285,243,143
7286,753,653
7287,182,82
7288,233,133
7289,779,679
7290,815,715
7291,392,292
7292,402,302
7293,640,540
7294,336,236
7295,279,179
7296,1079,979
7297,101,1
7298,1020,920
7299,1029,929
7300,713,613
7301,634,534
7302,1034,934
7303,1074,974
7304,990,890
7305,221,121
7306,677,577
7307,321,221
7308,869,769
7309,264,164
7310,608,508
7311,942,842
7312,376,276
7313,707,607
7314,777,677
7315,359,259
7316,485,385
7317,215,115
7318,627,527
7319,372,272
7320,161,61
7321,631,531
7322,755,655
7323,1083,983
7324,462,362
7325,672,572
7326,133,33
7327,119,19
7328,932,832
7329,401,301
7330,907,807
7331,526,426
7332,674,574
7333,313,213
7334,1013,913
7335,207,107
7336,452,352
7337,858,758
7338,114,14
7339,276,176
7340,104,4
7341,712,612
7342,207,107
7343,660,560
7344,318,218
7345,569,469
7346,748,648
7347,291,191
7348,369,269
7349,727,627
7350,1075,975
7351,185,85
7352,247,147
7353,192,92
7354,712,612
7355,991,891
7356,626,526
7357,253,153
7358,314,214
7359,209,109
7360,275,175
7361,942,842
7362,295,195
7363,465,365
7364,1082,982
7365,176,76
7366,784,684
7367,656,556
7368,550,450
7369,776,676
7370,629,529
7371,144,44
7372,1096,996
7373,301,201
7374,754,654
7375,281,181
7376,496,396
7377,1005,905
7378,321,221
7379,451,351
7380,245,145
7381,406,306
7382,111,11
7383,950,850
7384,521,421
7385,1055,955
7386,488,388
7387,906,806
7388,811,711
7389,464,364
7390,608,508
7391,116,16
7392,533,433
7393,532,432
7394,314,214
7395,153,53
7396,336,236
7397,893,793
7398,967,867
7399,621,521
7400,386,286
7401,987,887
7402,1022,922
7403,1048,948
7404,1039,939
7405,1074,974
7406,1098,998
7407,436,336
7408,1074,974
7409,121,21
7410,566,466
7411,951,851
7412,1074,974
7413,132,32
7414,404,304
7415,111,11
7416,301,201
7417,398,298
7418,708,608
7419,1075,975
7420,414,314
7421,424,324
7422,114,14
7423,664,564
7424,128,28
7425,629,529
7426,354,254
7427,772,672
7428,367,267
7429,759,659
7430,700,600
7431,895,795
7432,149,49
7433,974,874
7434,196,96
7435,864,764
7436,184,84
7437,717,617
7438,797,697
7439,754,654
7440,468,368
7441,817,717
7442,795,695
7443,794,694
7444,643,543
7445,847,747
7446,1053,953
7447,891,791
7448,1074,974
7449,485,385
7450,983,883
7451,412,312
7452,170,70
7453,413,313
7454,744,644
7455,531,431
7456,635,535
7457,1073,973
7458,683,583
7459,231,131
7460,473,373
7461,505,405
7462,839,739
7463,707,607
7464,614,514
7465,614,514
7466,215,115
7467,689,589
7468,351,251
7469,1044,944
7470,443,343
7471,648,548
7472,191,91
7473,216,116
7474,591,491
7475,531,431
7476,933,833
7477,594,494
7478,850,750
7479,1010,910
7480,1098,998
7481,262,162
7482,264,164
7483,1013,913
7484,208,108
7485,992,892
7486,751,651
7487,583,483
7488,777,677
7489,120,20
7490,146,46
7491,760,660
7492,383,283
7493,566,466
7494,925,825
7495,700,600
7496,455,355
7497,717,617
7498,938,838
7499,171,71
7500,748,648
7501,327,227
7502,223,123
7503,496,396
7504,1025,925
7505,651,551
7506,422,322
7507,564,464
7508,798,698
7509,996,896
7510,710,610
7511,287,187
7512,327,227
7513,810,710
7514,1039,939
7515,1092,992
7516,211,111
7517,464,364
7518,357,257
7519,971,871
7520,254,154
7521,676,576
7522,949,849
7523,616,516
7524,426,326
7525,804,704
7526,519,419
7527,309,209
7528,360,260
7529,334,234
7530,519,419
7531,443,343
7532,462,362
7533,885,785
7534,988,888
7535,319,219
7536,1065,965
7537,362,262
7538,134,34
7539,993,893
7540,244,144
7541,848,748
7542,661,561
7543,992,892
7544,195,95
7545,561,461
7546,838,738
7547,611,511
7548,774,674
7549,173,73
7550,761,661
7551,308,208
7552,864,764
7553,587,487
7554,480,380
7555,786,686
7556,1020,920
7557,797,697
7558,432,332
7559,490,390
7560,494,394
7561,484,384
7562,824,724
7563,1073,973
7564,1004,904
7565,562,462
7566,584,484
7567,948,848
7568,613,513
7569,533,433
7570,436,336
7571,295,195
7572,424,324
7573,866,766
7574,238,138
7575,273,173
7576,553,453
7577,671,571
7578,590,490
7579,947,847
7580,663,563
7581,959,859
7582,416,316
7583,157,57
7584,1047,947
7585,517,417
7586,979,879
7587,323,223
7588,409,309
7589,411,311
7590,313,213
7591,931,831
7592,285,185
7593,468,368
7594,567,467
7595,150,50
7596,200,100
7597,858,758
7598,1073,973
7599,991,891
7600,598,498
7601,821,721
7602,1014,914
7603,804,704
7604,882,782
7605,508,408
7606,166,66
7607,230,130
7608,462,362
7609,184,84
7610,1059,959
7611,990,890
7612,231,131
7613,550,450
7614,139,39
7615,252,152
7616,350,250
7617,812,712
7618,907,807
7619,323,223
7620,534,434
7621,869,769
7622,829,729
7623,610,510
7624,854,754
7625,1094,994
7626,271,171
7627,215,115
7628,511,411
7629,1057,957
7630,118,18
7631,565,465
7632,220,120
7633,343,243
7634,351,251
7635,952,852
7636,585,485
7637,490,390
7638,947,847
7639,209,109
7640,704,604
7641,443,343
7642,394,294
7643,857,757
7644,656,556
7645,517,417
7646,249,149
7647,138,38
7648,719,619
7649,223,123
7650,954,854
7651,404,304
7652,958,858
7653,535,435
7654,280,180
7655,305,205
7656,720,620
7657,684,584
7658,103,3
7659,396,296
7660,477,377
7661,338,238
7662,873,773
7663,545,445
7664,1036,936
7665,1070,970
7666,161,61
7667,426,326
7668,618,518
7669,310,210
7670,327,227
7671,120,20
7672,472,372
7673,391,291
7674,985,885
7675,570,470
7676,297,197
7677,810,710
7678,906,806
7679,193,93
7680,973,873
7681,400,300
7682,363,263
7683,1058,958
7684,684,584
7685,1041,941
7686,909,809
7687,653,553
7688,845,745
7689,840,740
7690,301,201
7691,1060,960
7692,920,820
7693,849,749
7694,1086,986
7695,1056,956
7696,1008,908
7697,862,762
7698,505,405
7699,818,718
7700,382,282
7701,953,853
7702,1030,930
7703,142,42
7704,568,468
7705,998,898
7706,815,715
7707,285,185
7708,590,490
7709,785,685
7710,205,105
7711,749,649
7712,149,49
7713,1005,905
7714,195,95
7715,920,820
7716,878,778
7717,1046,946
7718,285,185
7719,449,349
7720,314,214
7721,872,772
7722,264,164
7723,503,403
7724,201,101
7725,699,599
7726,717,617
7727,431,331
7728,886,786
7729,406,306
7730,404,304
7731,784,684
7732,412,312
7733,910,810
7734,967,867
7735,499,399
7736,845,745
7737,723,623
7738,757,657
7739,530,430
7740,412,312
7741,368,268
7742,1008,908
7743,1016,916
7744,341,241
7745,697,597
7746,744,644
7747,716,616
7748,847,747
7749,900,800
7750,329,229
7751,521,421
7752,659,559
7753,190,90
7754,572,472
7755,214,114
7756,281,181
7757,574,474
7758,820,720
7759,945,845
7760,346,246
7761,569,469
7762,346,246
7763,979,879
7764,467,367
7765,919,819
7766,826,726
7767,241,141
7768,979,879
7769,550,450
7770,180,80
7771,988,888
7772,915,815
7773,823,723
7774,198,98
7775,1075,975
7776,304,204
7777,479,379
7778,935,835
7779,362,262
7780,317,217
7781,765,665
7782,437,337
7783,263,163
7784,162,62
7785,256,156
7786,907,807
7787,471,371
7788,512,412
7789,796,696
7790,1017,917
7791,189,89
7792,510,410
7793,456,356
7794,964,864
7795,1040,940
7796,662,562
7797,347,247
7798,376,276
7799,640,540
7800,129,29
7801,930,830
7802,194,94
7803,1075,975
7804,882,782
7805,911,811
7806,312,212
7807,937,837
7808,524,424
7809,628,528
7810,836,736
7811,101,1
7812,467,367
7813,104,4
7814,790,690
7815,158,58
7816,301,201
7817,634,534
7818,377,277
7819,552,452
7820,718,618
7821,967,867
7822,119,19
7823,840,740
7824,546,446
7825,991,891
7826,525,425
7827,271,171
7828,649,549
7829,855,755
7830,673,573
7831,445,345
7832,536,436
7833,693,593
7834,146,46
7835,196,96
7836,375,275
7837,517,417
7838,376,276
7839,345,245
7840,302,202
7841,216,116
7842,917,817
7843,758,658
7844,283,183
7845,699,599
7846,1052,952
7847,887,787
7848,166,66
7849,713,613
7850,380,280
7851,887,787
7852,609,509
7853,347,247
7854,895,795
7855,212,112
7856,187,87
7857,600,500
7858,462,362
7859,772,672
7860,675,575
7861,352,252
7862,519,419
7863,117,17
7864,933,833
7865,407,307
7866,1052,952
7867,502,402
7868,421,321
7869,575,475
7870,339,239
7871,344,244
7872,474,374
7873,508,408
7874,658,558
7875,304,204
7876,230,130
7877,562,462
7878,586,486
7879,1084,984
7880,285,185
7881,1083,983
7882,832,732
7883,941,841
7884,845,745
7885,209,109
7886,594,494
7887,437,337
7888,542,442
7889,105,5
7890,1076,976
7891,871,771
7892,218,118
7893,326,226
7894,329,229
7895,519,419
7896,707,607
7897,858,758
7898,217,117
7899,383,283
7900,133,33
7901,1032,932
7902,609,509
7903,491,391
7904,478,378
7905,158,58
7906,255,155
7907,1049,949
7908,218,118
7909,139,39
7910,492,392
7911,720,620
7912,364,264
7913,870,770
7914,1008,908
7915,495,395
7916,882,782
7917,885,785
7918,1008,908
7919,325,225
7920,436,336
7921,148,48
7922,452,352
7923,569,469
7924,485,385
7925,404,304
7926,664,564
7927,138,38
7928,1066,966
7929,1045,945
7930,676,576
7931,129,29
7932,101,1
7933,244,144
7934,495,395
7935,554,454
7936,812,712
7937,722,622
7938,494,394
7939,258,158
7940,584,484
7941,919,819
7942,746,646
7943,156,56
7944,874,774
7945,540,440
7946,743,643
7947,329,229
7948,419,319
7949,1072,972
7950,396,296
7951,505,405
7952,196,96
7953,745,645
7954,1084,984
7955,300,200
7956,654,554
7957,216,116
7958,259,159
7959,629,529
7960,671,571
7961,178,78
7962,1032,932
7963,321,221
7964,454,354
7965,364,264
7966,138,38
7967,766,666
7968,436,336
7969,914,814
7970,257,157
7971,938,838
7972,622,522
7973,669,569
7974,128,28
7975,826,726
7976,309,209
7977,588,488
7978,1018,918
7979,582,482
7980,386,286
7981,902,802
7982,296,196
7983,326,226
7984,188,88
7985,806,706
7986,157,57
7987,329,229
7988,816,716
7989,926,826
7990,865,765
7991,671,571
7992,226,126
7993,590,490
7994,350,250
7995,927,827
7996,682,582
7997,743,643
7998,158,58
7999,210,110
8000,621,521
8001,705,605
8002,877,777
8003,167,67
8004,609,509
8005,1082,982
8006,779,679
8007,529,429
8008,482,382
